,"Type","Date","Num","Memo","Name","Qty","Sales Price","Amount","Balance"
"Inventory",,,,,,,,,""
"00-Beer & Spirits",,,,,,,,,""
,"Invoice","10/18/2018","83276","Dartigalongue Bas Armagnac XO (min 10 yrs)","Black Barts SteakHouse",1,39.00,39.00,16015.70
,"Invoice","10/18/2018","83286","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",2,39.00,78.00,16093.70
,"Invoice","11/07/2018","83730","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #173-Legacy",2,33.15,66.30,16160.00
,"Invoice","11/08/2018","83788","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1009",6,39.00,234.00,16394.00
,"Invoice","11/09/2018","83814","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",3,39.00,117.00,16511.00
,"Invoice","11/09/2018","83834","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",1,39.00,39.00,16550.00
,"Invoice","11/09/2018","83837","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1007",3,39.00,117.00,16667.00
,"Invoice","11/14/2018","83942","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",5,39.00,195.00,16862.00
,"Invoice","11/14/2018","83943","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",1,39.00,39.00,16901.00
,"Invoice","11/15/2018","83973","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1001",0,39.00,0.00,16901.00
,"Invoice","11/15/2018","83991","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1001",2,39.00,78.00,16979.00
,"Invoice","11/15/2018","83994","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1009",6,39.00,234.00,17213.00
,"Invoice","11/15/2018","83996","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",2,39.00,78.00,17291.00
,"Invoice","11/28/2018","84257","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #87-Ray",1,39.00,39.00,17330.00
,"Invoice","11/30/2018","84352","Dartigalongue Bas Armagnac XO (min 10 yrs)","Park Plaza Liquor and Deli",2,38.75,77.50,17407.50
,"Invoice","12/05/2018","84435","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #87-Ray",4,39.00,156.00,17563.50
,"Invoice","12/05/2018","84444","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #159-Camelback",2,39.00,78.00,17641.50
,"Invoice","12/12/2018","84597","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1004",2,39.00,78.00,17719.50
,"Invoice","12/12/2018","84598","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",3,39.00,117.00,17836.50
,"Invoice","12/13/2018","84655","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",6,39.00,234.00,18070.50
,"Invoice","12/13/2018","84663","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1002",3,39.00,117.00,18187.50
,"Invoice","12/13/2018","84687","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",1,39.00,39.00,18226.50
,"Invoice","12/14/2018","84661","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1007",2,39.00,78.00,18304.50
,"Invoice","12/14/2018","84662","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",6,39.00,234.00,18538.50
,"Invoice","01/09/2019","85186","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",1,39.00,39.00,18577.50
,"Invoice","01/09/2019","85198","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #64-Central",1,39.00,39.00,18616.50
,"Invoice","01/10/2019","85210","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1001",1,39.00,39.00,18655.50
,"Invoice","01/11/2019","85261","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",6,39.00,234.00,18889.50
,"Invoice","01/31/2019","85701","Dartigalongue Bas Armagnac XO (min 10 yrs)","Majestic Marketplace",1,39.00,39.00,18928.50
,"Invoice","02/01/2019","85751","Dartigalongue Bas Armagnac XO (min 10 yrs)","Park Plaza Liquor and Deli",2,39.00,78.00,19006.50
,"Invoice","02/14/2019","86000","Dartigalongue Bas Armagnac XO (min 10 yrs)","Rum Runner",3,39.00,117.00,19123.50
,"Invoice","02/15/2019","86063","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",1,39.00,39.00,19162.50
,"Invoice","02/15/2019","86065","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",3,39.00,117.00,19279.50
,"Invoice","03/08/2019","86575","Dartigalongue Bas Armagnac XO (min 10 yrs)","Black Barts SteakHouse",1,39.00,39.00,19318.50
,"Invoice","03/13/2019","86670","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1007",1,39.00,39.00,19357.50
,"Invoice","03/13/2019","86675","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",5,39.00,195.00,19552.50
,"Invoice","03/14/2019","86691","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1008",1,39.00,39.00,19591.50
,"Invoice","03/21/2019","86671","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",1,39.00,39.00,19630.50
,"Invoice","04/10/2019","87357","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",1,39.00,39.00,19669.50
,"Invoice","04/10/2019","87358","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1004",1,39.00,39.00,19708.50
,"Invoice","04/11/2019","87406","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1002",1,39.00,39.00,19747.50
,"Invoice","04/18/2019","87601","Dartigalongue Bas Armagnac XO (min 10 yrs)","Black Barts SteakHouse",1,39.00,39.00,19786.50
,"Invoice","05/15/2019","88169","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1004",3,39.00,117.00,19903.50
,"Invoice","05/15/2019","88170","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",1,39.00,39.00,19942.50
,"Invoice","05/15/2019","88188","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",1,39.00,39.00,19981.50
,"Invoice","05/16/2019","88201","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",1,39.00,39.00,20020.50
,"Invoice","06/12/2019","88710","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",1,39.00,39.00,20059.50
,"Invoice","07/05/2019","89083","Dartigalongue Bas Armagnac XO (min 10 yrs)","Rum Runner",3,39.00,117.00,20176.50
,"Invoice","07/11/2019","89218","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1008",2,39.00,78.00,20254.50
,"Invoice","07/11/2019","89221","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",4,39.00,156.00,20410.50
,"Invoice","07/11/2019","89224","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1002",1,39.00,39.00,20449.50
,"Invoice","07/19/2019","89404","Dartigalongue Bas Armagnac XO (min 10 yrs)","Quick N Shine Carwash",1,39.00,39.00,20488.50
,"Invoice","08/07/2019","89686","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",3,39.00,117.00,20605.50
,"Invoice","08/09/2019","89783","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",2,39.00,78.00,20683.50
,"Invoice","11/07/2019","91530","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",1,39.00,39.00,20722.50
,"Invoice","11/13/2019","91659","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1004",6,39.00,234.00,20956.50
,"Invoice","11/13/2019","91661","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",12,39.00,468.00,21424.50
,"Invoice","11/13/2019","91664","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",5,39.00,195.00,21619.50
,"Invoice","11/14/2019","91696","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1002",1,39.00,39.00,21658.50
,"Invoice","11/14/2019","91704","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1006",6,39.00,234.00,21892.50
,"Invoice","11/14/2019","91705","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",3,39.00,117.00,22009.50
,"Invoice","11/14/2019","91712","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1009",6,39.00,234.00,22243.50
,"Invoice","11/20/2019","91826","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #87-Ray",4,39.00,156.00,22399.50
,"Invoice","11/21/2019","91892","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",1,39.00,39.00,22438.50
,"Invoice","11/25/2019","92036","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",1,39.00,39.00,22477.50
,"Invoice","12/10/2019","92340","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1005",6,39.00,234.00,22711.50
,"Invoice","12/11/2019","92378","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1001",4,39.00,156.00,22867.50
,"Invoice","12/11/2019","92381","Dartigalongue Bas Armagnac XO (min 10 yrs)","Plaza Liquors",2,39.00,78.00,22945.50
,"Invoice","12/11/2019","92386","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1003",5,39.00,195.00,23140.50
,"Invoice","12/11/2019","92388","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1010 - Tempe",12,39.00,468.00,23608.50
,"Invoice","12/11/2019","92390","Dartigalongue Bas Armagnac XO (min 10 yrs)","Total Wine 1007",2,39.00,78.00,23686.50
,"Invoice","12/30/2019","92846","Dartigalongue Bas Armagnac XO (min 10 yrs)","AJ's Fine Foods #87-Ray",3,39.00,117.00,23803.50
"Total 00304 UA4 (Dartigalongue Bas Armagnac XO (min 10 yrs))",,,,,,612,,23803.50,23803.50
"00305 S2 (Diplome 1945, French Historic Dry Gin (DISC))",,,,,,,,,""
,"Invoice","11/15/2016","68933","Diplome 1945, French Historic Dry Gin","Italian Grotto",1,21.80,21.80,21.80
,"Invoice","12/02/2016","69317","Diplome 1945, French Historic Dry Gin","Samples Ray",1,0.00,0.00,21.80
,"Invoice","12/14/2016","69559","Diplome 1945, French Historic Dry Gin","Total Wine 1003",2,26.00,52.00,73.80
,"Invoice","01/06/2017","70028","Diplome 1945, French Historic Dry Gin","Samples Dario",1,0.00,0.00,73.80
,"Invoice","01/16/2017","70195","Diplome 1945, French Historic Dry Gin","Samples Ryan",1,0.00,0.00,73.80
,"Invoice","01/19/2017","70232","Diplome 1945, French Historic Dry Gin","Total Wine 1002",2,26.00,52.00,125.80
,"Invoice","02/07/2017","70607","Diplome 1945, French Historic Dry Gin","Sel Restaurant",1,26.00,26.00,151.80
,"Invoice","02/23/2017","71038","Diplome 1945, French Historic Dry Gin","Quick N Shine Carwash",1,26.00,26.00,177.80
,"Invoice","02/24/2017","71091","Diplome 1945, French Historic Dry Gin","Pig & Pickle",1,26.00,26.00,203.80
,"Invoice","03/09/2017","71325","Diplome 1945, French Historic Dry Gin","Majestic Marketplace",1,26.00,26.00,229.80
,"Invoice","03/10/2017","71373","Diplome 1945, French Historic Dry Gin","Pig & Pickle",2,26.00,52.00,281.80
,"Invoice","03/10/2017","71400","Diplome 1945, French Historic Dry Gin","Samples Michael",1,0.00,0.00,281.80
,"Invoice","03/16/2017","71483","Diplome 1945, French Historic Dry Gin","Total Wine 1006",2,26.00,52.00,333.80
,"Invoice","03/16/2017","71505","Diplome 1945, French Historic Dry Gin","Samples Ryan",1,0.00,0.00,333.80
,"Invoice","03/31/2017","71804","Diplome 1945, French Historic Dry Gin","Pig & Pickle",2,26.00,52.00,385.80
,"Invoice","04/19/2017","72108","Diplome 1945, French Historic Dry Gin","Park Plaza Liquor and Deli",6,26.00,156.00,541.80
,"Invoice","04/20/2017","72187","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,567.80
,"Invoice","04/27/2017","72344","Diplome 1945, French Historic Dry Gin","Majestic Marketplace",1,26.00,26.00,593.80
,"Invoice","05/11/2017","72640","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,645.80
,"Invoice","05/16/2017","72731","Diplome 1945, French Historic Dry Gin","Samples Ray",1,0.00,0.00,645.80
,"Invoice","05/18/2017","72783","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,697.80
,"Invoice","05/26/2017","73025","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,749.80
,"Invoice","06/09/2017","73169","Diplome 1945, French Historic Dry Gin","Nico Restaurant/Herloom Kitchen",1,26.00,26.00,775.80
,"Invoice","06/15/2017","73377","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,827.80
,"Invoice","06/30/2017","73619","Diplome 1945, French Historic Dry Gin","Citizen Public House",1,26.00,26.00,853.80
,"Invoice","07/13/2017","73813","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,879.80
,"Invoice","07/14/2017","73842","Diplome 1945, French Historic Dry Gin","Bourbon Steakhouse Fairmont Princess",1,26.00,26.00,905.80
,"Invoice","08/03/2017","74099","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,931.80
,"Invoice","08/10/2017","74231","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,957.80
,"Invoice","08/17/2017","74324","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,983.80
,"Invoice","08/24/2017","74455","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,1009.80
,"Invoice","08/31/2017","74620","Diplome 1945, French Historic Dry Gin","Samples Pete",1,0.00,0.00,1009.80
,"Invoice","09/07/2017","74703","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,1061.80
,"Invoice","09/08/2017","74740","Diplome 1945, French Historic Dry Gin","Sun Devil Liquor",2,26.00,52.00,1113.80
,"Invoice","09/15/2017","74857","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,1165.80
,"Invoice","09/22/2017","74934","Diplome 1945, French Historic Dry Gin","Highwire Lounge",2,26.00,52.00,1217.80
,"Invoice","10/13/2017","75290","Diplome 1945, French Historic Dry Gin","Lodge At Ventana",3,26.00,78.00,1295.80
,"Invoice","10/13/2017","75364","Diplome 1945, French Historic Dry Gin","Plaza Liquors",1,26.00,26.00,1321.80
,"Invoice","10/20/2017","76331","Diplome 1945, French Historic Dry Gin","Trade Show",1,16.87,16.87,1338.67
,"Invoice","11/21/2017","76220","Diplome 1945, French Historic Dry Gin","Tarbell's",1,26.00,26.00,1364.67
,"Invoice","11/22/2017","76225","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,1416.67
,"Invoice","12/14/2017","76693","Diplome 1945, French Historic Dry Gin","De Falco's Italian Grocery",1,26.00,26.00,1442.67
,"Invoice","12/15/2017","76722","Diplome 1945, French Historic Dry Gin","Sidecar Tucson",1,26.00,26.00,1468.67
,"Invoice","01/09/2018","77196","Diplome 1945, French Historic Dry Gin","Samples Ryan",1,0.00,0.00,1468.67
,"Invoice","01/11/2018","77257","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,1494.67
,"Invoice","01/12/2018","77304","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,1546.67
,"Credit Memo","02/06/2018","77902","Diplome 1945, French Historic Dry Gin","Samples Ryan",-1,0.00,0.00,1546.67
,"Invoice","02/09/2018","78035","Diplome 1945, French Historic Dry Gin","Samples Ryan",0,0.00,0.00,1546.67
,"Invoice","02/15/2018","78143","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,1572.67
,"Invoice","03/08/2018","78682","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,1598.67
,"Invoice","03/29/2018","79206","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,1650.67
,"Invoice","03/30/2018","79311","Diplome 1945, French Historic Dry Gin","Plaza Liquors",1,26.00,26.00,1676.67
,"Invoice","04/20/2018","79801","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,1702.67
,"Invoice","04/26/2018","79913","Diplome 1945, French Historic Dry Gin","Samples Michael",1,0.00,0.00,1702.67
,"Invoice","04/27/2018","79952","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,1728.67
,"Invoice","05/11/2018","80311","Diplome 1945, French Historic Dry Gin","Park Plaza Liquor and Deli",6,26.00,156.00,1884.67
,"Invoice","05/15/2018","80343","Diplome 1945, French Historic Dry Gin","Samples Ryan",1,0.00,0.00,1884.67
,"Invoice","05/17/2018","80407","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,1936.67
,"Invoice","05/18/2018","80449","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,1988.67
,"Invoice","06/01/2018","80705","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2014.67
,"Invoice","06/07/2018","80806","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,2040.67
,"Invoice","06/28/2018","81187","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,2066.67
,"Invoice","06/29/2018","81185","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2092.67
,"Invoice","07/05/2018","81266","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,2118.67
,"Invoice","07/12/2018","81387","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,2170.67
,"Invoice","07/20/2018","81553","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2196.67
,"Invoice","08/02/2018","81721","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,2222.67
,"Invoice","08/03/2018","81786","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2248.67
,"Invoice","08/09/2018","81863","Diplome 1945, French Historic Dry Gin","Plaza Liquors",1,26.00,26.00,2274.67
,"Invoice","08/15/2018","81960","Diplome 1945, French Historic Dry Gin","Top's Liquors",1,26.00,26.00,2300.67
,"Invoice","08/23/2018","82122","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,2352.67
,"Invoice","08/23/2018","82134","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,2378.67
,"Invoice","08/24/2018","82197","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2404.67
,"Invoice","09/13/2018","82552","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,2456.67
,"Invoice","09/13/2018","82567","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,2508.67
,"Invoice","09/20/2018","82687","Diplome 1945, French Historic Dry Gin","The Attic",1,26.00,26.00,2534.67
,"Invoice","09/21/2018","82740","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2560.67
,"Invoice","10/11/2018","83114","Diplome 1945, French Historic Dry Gin","Majestic Marketplace",1,26.00,26.00,2586.67
,"Invoice","10/25/2018","83435","Diplome 1945, French Historic Dry Gin","Nomads at Motel Dubeau",1,26.00,26.00,2612.67
,"Invoice","10/25/2018","83439","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,2664.67
,"Invoice","11/01/2018","83589","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,2716.67
,"Invoice","11/02/2018","83666","Diplome 1945, French Historic Dry Gin","AJ's Fine Foods #63-Lincoln",6,22.10,132.60,2849.27
,"Invoice","11/16/2018","84048","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,2875.27
,"Invoice","11/30/2018","84352","Diplome 1945, French Historic Dry Gin","Park Plaza Liquor and Deli",3,26.00,78.00,2953.27
,"Invoice","12/19/2018","84781","Diplome 1945, French Historic Dry Gin","AJ's Fine Foods #87-Ray",1,26.00,26.00,2979.27
,"Invoice","01/04/2019","85113","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,3005.27
,"Invoice","02/05/2019","85788","Diplome 1945, French Historic Dry Gin","Samples Jennifer",1,0.00,0.00,3005.27
,"Invoice","02/14/2019","85819","Diplome 1945, French Historic Dry Gin","AJ's Fine Foods #117-67th Ave.",3,26.00,78.00,3083.27
,"Invoice","02/14/2019","86026","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,3109.27
,"Invoice","02/23/2019","86250","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,3135.27
,"Invoice","03/05/2019","86473","Diplome 1945, French Historic Dry Gin","AJ's Fine Foods #63-Lincoln",3,26.00,78.00,3213.27
,"Invoice","03/07/2019","86549","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,3265.27
,"Invoice","03/14/2019","86715","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,3317.27
,"Invoice","04/25/2019","87734","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,3369.27
,"Invoice","04/25/2019","87747","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,3395.27
,"Invoice","05/30/2019","88490","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",2,26.00,52.00,3447.27
,"Invoice","06/13/2019","88751","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,3473.27
,"Invoice","06/27/2019","88989","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,3499.27
,"Invoice","06/28/2019","88980","Diplome 1945, French Historic Dry Gin","John's Chophouse",1,26.00,26.00,3525.27
,"Invoice","07/12/2019","89269","Diplome 1945, French Historic Dry Gin","BIGA",1,26.00,26.00,3551.27
,"Invoice","07/18/2019","89375","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",1,26.00,26.00,3577.27
,"Invoice","07/19/2019","89404","Diplome 1945, French Historic Dry Gin","Quick N Shine Carwash",2,26.00,52.00,3629.27
,"Invoice","07/26/2019","89516","Diplome 1945, French Historic Dry Gin","John's Chophouse",1,26.00,26.00,3655.27
,"Invoice","08/15/2019","89870","Diplome 1945, French Historic Dry Gin","Cottage Place Restaurant",4,26.00,104.00,3759.27
,"Invoice","08/22/2019","89980","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,3811.27
,"Invoice","08/22/2019","90006","Diplome 1945, French Historic Dry Gin","Samples Richard",1,0.00,0.00,3811.27
,"Invoice","09/20/2019","90486","Diplome 1945, French Historic Dry Gin","John's Chophouse",2,26.00,52.00,3863.27
,"Invoice","09/27/2019","90627","Diplome 1945, French Historic Dry Gin","John's Chophouse",2,26.00,52.00,3915.27
,"Invoice","10/03/2019","90744","Diplome 1945, French Historic Dry Gin","Plaza Liquors",2,26.00,52.00,3967.27
