,"Type","Date","Num","Memo","Name","Item","Qty","Sales Price","Amount","Balance"
,"Invoice","01/28/2016","62561","Cass, Red Blend ""TED"" 2013","Blackstone Country Club","30-Domestic:30345CAS  V3 CASS Ted Cab Sauv. (CASS, Cabernet Sauvignon, TED)",1,0.00,0.00,480.00
,"Invoice","01/28/2016","62612","Cass, Red Blend ""TED"" 2013","Cowboy Ciao","30-Domestic:30345CAS  V3 CASS Ted Cab Sauv. (CASS, Cabernet Sauvignon, TED)",12,43.00,516.00,996.00
,"Invoice","11/01/2016","68678","Cass, Cabernet Sauvignon, TED","Stock & Stable","30-Domestic:30345CAS  V3 CASS Ted Cab Sauv. (CASS, Cabernet Sauvignon, TED)",6,44.00,264.00,1260.00
"Total 30345CAS  V3 CASS Ted Cab Sauv. (CASS, Cabernet Sauvignon, TED)",,,,,,,31,,1260.00,1260.00
"30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",,,,,,,,,,""
,"Invoice","07/14/2016","66792","Ramsay, Chardonnay North Coast 2014","Samples Scott","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
,"Invoice","08/09/2016","67191","Ramsay, Chardonnay North Coast 2014","Samples Ryan","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
,"Invoice","08/23/2016","67416","Ramsay, Chardonnay North Coast 2014","Samples Dara","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
,"Invoice","08/30/2016","67544","Ramsay, Chardonnay North Coast 2014","Samples Ryan","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
,"Invoice","10/10/2016","68218","Ramsay, Chardonnay North Coast 2014","Samples 100% billback","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
,"Invoice","10/13/2016","68320","Ramsay, Chardonnay North Coast 2014","Samples Michael","30-Domestic:30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",1,0.00,0.00,0.00
"Total 30401RAM ZG3 Ramsay Chardonnay (Ramsay, Chardonnay North Coast 2014)",,,,,,,6,,0.00,0.00
"33341CAS ZA2 Cass, Mouvedre (Cass, Mouvedre 2013)",,,,,,,,,,""
,"Invoice","09/22/2016","67962","Cass, Mouvedre 2013  (CataVino Club wine)","Samples Dario","30-Domestic:33341CAS ZA2 Cass, Mouvedre (Cass, Mouvedre 2013)",1,0.00,0.00,0.00
,"Invoice","09/29/2016","68020","Cass, Mouvedre 2013","Cata Vinos","30-Domestic:33341CAS ZA2 Cass, Mouvedre (Cass, Mouvedre 2013)",12,8.00,96.00,96.00
,"Invoice","10/06/2016","68021","Cass, Mouvedre 2013","Cata Vinos","30-Domestic:33341CAS ZA2 Cass, Mouvedre (Cass, Mouvedre 2013)",23,9.00,207.00,303.00
"Total 33341CAS ZA2 Cass, Mouvedre (Cass, Mouvedre 2013)",,,,,,,36,,303.00,303.00
"33372ZEP FLR Cab Franc (Zepaltas, Cabernet Franc 2012..CLOSEOUT)",,,,,,,,,,""
,"Invoice","03/31/2016","64909","Zepaltas, Cabernet Franc 2012    ($29.00   4cs available)  CLOSE OUT","Samples Dara","30-Domestic:33372ZEP FLR Cab Franc (Zepaltas, Cabernet Franc 2012..CLOSEOUT)",1,0.00,0.00,0.00
,"Invoice","04/14/2016","65247","Zepaltas, Cabernet Franc 2012  CLOSEOUT","Cata Vinos","30-Domestic:33372ZEP FLR Cab Franc (Zepaltas, Cabernet Franc 2012..CLOSEOUT)",24,10.00,240.00,240.00
,"Invoice","04/21/2016","65375","Zepaltas, Cabernet Franc 2012  CLOSEOUT","Cata Vinos","30-Domestic:33372ZEP FLR Cab Franc (Zepaltas, Cabernet Franc 2012..CLOSEOUT)",24,10.00,240.00,480.00
"Total 33372ZEP FLR Cab Franc (Zepaltas, Cabernet Franc 2012..CLOSEOUT)",,,,,,,49,,480.00,480.00
"33374SAL FLR Cult White (Cult, White 2013)",,,,,,,,,,""
,"Invoice","01/29/2016","63692","Cult, White 2013","Samples Greg","30-Domestic:33374SAL FLR Cult White (Cult, White 2013)",1,0.00,0.00,0.00
,"Invoice","02/19/2016","64110","Cult, White 2013","Sandbar Mexican Grill - Desert Ridge","30-Domestic:33374SAL FLR Cult White (Cult, White 2013)",12,12.99,155.88,155.88
,"Invoice","04/07/2016","65017","Cult, White 2013","Hi-Fi Kitchen and Cocktails","30-Domestic:33374SAL FLR Cult White (Cult, White 2013)",60,9.99,599.40,755.28
,"Invoice","04/07/2016","65017","Cult, White 2013","Hi-Fi Kitchen and Cocktails","30-Domestic:33374SAL FLR Cult White (Cult, White 2013)",41,0.00,0.00,755.28
"Total 33374SAL FLR Cult White (Cult, White 2013)",,,,,,,114,,755.28,755.28
"33384FRITZ FLR Chardonnay (Fritz, Chardonnay Russian River, 2012)",,,,,,,,,,""
,"Invoice","05/06/2016","65627","Fritz, Chardonnay Russian River, 2012","Sorso Wine Room","30-Domestic:33384FRITZ FLR Chardonnay (Fritz, Chardonnay Russian River, 2012)",36,10.00,360.00,360.00
"Total 33384FRITZ FLR Chardonnay (Fritz, Chardonnay Russian River, 2012)",,,,,,,36,,360.00,360.00
"33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",,,,,,,,,,""
,"Invoice","04/13/2016","65237","Ca Momi, Ca Secco Sparkling N.V.","Samples Scott","30-Domestic:33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",1,0.00,0.00,0.00
,"Invoice","06/22/2016","66455","Ca Momi, Ca Secco Sparkling N.V.","Shop Kwik","30-Domestic:33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",12,4.99,59.88,59.88
,"Invoice","06/23/2016","66498","Ca Momi, Ca Secco Sparkling N.V.","Samples Ryan","30-Domestic:33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",1,0.00,0.00,59.88
,"Invoice","06/24/2016","66499","Ca Momi, Ca Secco Sparkling N.V.","Stock & Stable","30-Domestic:33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",36,2.99,107.64,167.52
"Total 33401CAM C/O Camomi Ca Secco (Ca Momi, Ca Secco Sparkling N.V.)",,,,,,,50,,167.52,167.52
"33402CAM C/O  Ca Momi Ca Rosa (Ca Momi, Ca Rosa Sparkling N.V.)",,,,,,,,,,""
,"Invoice","06/16/2016","66327","Ca Momi, Ca Rosa Sparkling N.V. (Closeout)","Creekside","30-Domestic:33402CAM C/O  Ca Momi Ca Rosa (Ca Momi, Ca Rosa Sparkling N.V.)",19,2.99,56.81,56.81
"Total 33402CAM C/O  Ca Momi Ca Rosa (Ca Momi, Ca Rosa Sparkling N.V.)",,,,,,,19,,56.81,56.81
"33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",,,,,,,,,,""
,"Invoice","01/21/2016","62557","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,0.00
,"Invoice","03/03/2016","64380","Trione, Sauvignon Blanc 2013","Seville Golf & Country Club","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,0.00
,"Invoice","03/03/2016","64390","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,0.00
,"Invoice","03/22/2016","64777","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,0.00
,"Invoice","03/24/2016","64840","Trione, Sauvignon Blanc 2013","samples monaci","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,0.00
,"Invoice","03/25/2016","64876","Trione, Sauvignon Blanc 2013","Hidden Track Bottle Shop","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",12,15.99,191.88,191.88
,"Invoice","04/08/2016","65119","Trione, Sauvignon Blanc 2013","Samples Greg","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,191.88
,"Invoice","04/14/2016","65250","Trione, Sauvignon Blanc 2013","Samples Greg","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,191.88
,"Invoice","05/19/2016","65901","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",4,0.00,0.00,191.88
,"Invoice","06/08/2016","66233","Trione, Sauvignon Blanc 2013","Samples Lisa","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,191.88
,"Invoice","06/10/2016","66270","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,191.88
,"Invoice","06/10/2016","66273","Trione, Sauvignon Blanc 2013","Samples Scott","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,191.88
,"Invoice","07/22/2016","66953","Trione, Sauvignon Blanc 2013","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,191.88
,"Invoice","08/04/2016","67140","Trione, Sauvignon Blanc 2015","Samples Michael","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,191.88
,"Invoice","08/26/2016","67508","Trione, Sauvignon Blanc 2013","Central Wine","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",6,17.99,107.94,299.82
,"Invoice","08/31/2016","67546","Trione, Sauvignon Blanc 2015","Samples Greg","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,299.82
,"Invoice","09/07/2016","67627","Trione, Sauvignon Blanc 2013   *","Mirabel Golf Club","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",12,17.99,215.88,515.70
,"Invoice","09/07/2016","67653","**VINTAGE SPECIFIC**  Trione, Sauvignon Blanc 2013   *","AJ's Fine Foods #159-Camelback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",36,12.99,467.64,983.34
,"Invoice","09/08/2016","67704","Trione, Sauvignon Blanc 2014   *","Samples Lisa","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,983.34
,"Invoice","10/10/2016","68218","Trione, Sauvignon Blanc 2014  *","Samples 100% billback","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",2,0.00,0.00,983.34
,"Invoice","10/25/2016","68560","Trione, Sauvignon Blanc 2014  *   ($22.00)  31btls","Samples Ray","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,983.34
,"Invoice","10/26/2016","68502","Trione, Sauvignon Blanc 2014  *","VINES & HOPS","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",12,15.99,191.88,1175.22
,"Invoice","12/19/2016","69665","Trione, Sauvignon Blanc 2014  *","samples monaci","30-Domestic:33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",1,0.00,0.00,1175.22
"Total 33403TRI FLR Trione Sauv. Blanc (Trione, Sauvignon Blanc 2014  *)",,,,,,,105,,1175.22,1175.22
"33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",,,,,,,,,,""
,"Invoice","03/22/2016","64777","Trione Chardonnay 2013 Russian River","Samples 100% billback","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",2,0.00,0.00,0.00
,"Invoice","03/24/2016","64840","Trione Chardonnay 2013 Russian River","samples monaci","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",1,0.00,0.00,0.00
,"Invoice","03/25/2016","64882","Trione Chardonnay 2013 Russian River","Samples Ryan","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",1,0.00,0.00,0.00
,"Invoice","06/10/2016","66270","Trione Chardonnay 2013 Russian River","Samples 100% billback","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",2,0.00,0.00,0.00
,"Invoice","06/10/2016","66273","Trione Chardonnay 2013 Russian River","Samples Scott","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",2,0.00,0.00,0.00
,"Invoice","06/23/2016","66465","Trione Chardonnay 2013 Russian River","Forest Highlands Golf Club","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",24,28.00,672.00,672.00
,"Invoice","08/17/2016","67232","Trione, Chardonnay 2014 Russian River","Sun Devil Liquor","30-Domestic:33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",6,28.00,168.00,840.00
"Total 33404TRI  FLR Trione Chardonnay (Trione, Chardonnay 2014 Russian River   *)",,,,,,,38,,840.00,840.00
"33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",,,,,,,,,,""
,"Invoice","01/19/2016","62487","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","AJ's Fine Foods #159-Camelback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",6,59.00,354.00,354.00
,"Invoice","01/19/2016","62487","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","AJ's Fine Foods #159-Camelback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",1,0.00,0.00,354.00
,"Invoice","01/21/2016","62557","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples 100% billback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",1,0.00,0.00,354.00
,"Invoice","02/24/2016","64176","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Terroir Wine Pub","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",6,59.00,354.00,708.00
,"Invoice","03/03/2016","64380","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Seville Golf & Country Club","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",10,0.00,0.00,708.00
,"Invoice","03/03/2016","64390","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples 100% billback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",2,0.00,0.00,708.00
,"Invoice","03/24/2016","64840","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","samples monaci","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",1,0.00,0.00,708.00
,"Invoice","03/25/2016","64882","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples Ryan","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",1,0.00,0.00,708.00
,"Invoice","06/10/2016","66270","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples 100% billback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",2,0.00,0.00,708.00
,"Invoice","06/10/2016","66273","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples Scott","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",2,0.00,0.00,708.00
,"Invoice","07/07/2016","66659","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Forest Highlands Golf Club","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",6,59.00,354.00,1062.00
,"Invoice","07/22/2016","66953","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Samples 100% billback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",4,0.00,0.00,1062.00
,"Invoice","08/17/2016","67232","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)","Sun Devil Liquor","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",4,59.00,236.00,1298.00
,"Invoice","10/10/2016","68218","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *","Samples 100% billback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",1,0.00,0.00,1298.00
,"Invoice","11/21/2016","69080","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *  (APPLIED 25% ON REG PRICE $59)","AJ's Fine Foods #159-Camelback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",24,43.25,1038.00,2336.00
,"Invoice","12/07/2016","69382","Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *","AJ's Fine Foods #159-Camelback","30-Domestic:33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",12,44.25,531.00,2867.00
"Total 33406TRI  G3  Trione Cabernet (Trione, Cabernet Sauvignon ""Block 21"" 2010 (6pk)   *)",,,,,,,83,,2867.00,2867.00
"33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",,,,,,,,,,""
,"Invoice","01/21/2016","62557","Z'ivo, Pinot Blanc 2011","Samples 100% billback","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",1,0.00,0.00,0.00
,"Invoice","05/19/2016","65901","Z'ivo, Pinot Blanc 2011","Samples 100% billback","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",4,0.00,0.00,0.00
,"Invoice","05/27/2016","66028","Z'ivo, Pinot Blanc 2011","Seville Golf & Country Club","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",2,23.00,46.00,46.00
,"Invoice","06/10/2016","66273","Z'ivo, Pinot Blanc 2011","Samples Scott","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",2,0.00,0.00,46.00
,"Invoice","09/15/2016","67780","Z'ivo, Pinot Blanc 2011   *","Samples Ryan","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",1,0.00,0.00,46.00
,"Invoice","12/28/2016","69854","Z'ivo, Pinot Blanc 2011   *","Samples Dario","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",1,0.00,0.00,46.00
,"Invoice","12/30/2016","69886","Z'ivo, Pinot Blanc 2011   *","Time Market","30-Domestic:33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",82,7.00,574.00,620.00
"Total 33410ZIV ZG1 Z'ivo Pinot Blanc (Z'ivo, Pinot Blanc 2011   *)",,,,,,,93,,620.00,620.00
"33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",,,,,,,,,,""
,"Invoice","01/21/2016","62557","Z'IVO, Pinot Noir Eola-Amity Hills 2009","Samples 100% billback","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",1,0.00,0.00,0.00
,"Invoice","05/19/2016","65901","Z'IVO, Pinot Noir Eola-Amity Hills 2009","Samples 100% billback","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",4,0.00,0.00,0.00
,"Invoice","05/27/2016","66028","Z'IVO, Pinot Noir Eola-Amity Hills 2009","Seville Golf & Country Club","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",12,36.00,432.00,432.00
,"Invoice","06/10/2016","66270","Z'IVO, Pinot Noir Eola-Amity Hills 2009","Samples 100% billback","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",2,0.00,0.00,432.00
,"Invoice","06/10/2016","66273","Z'IVO, Pinot Noir Eola-Amity Hills 2009","Samples Scott","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",2,0.00,0.00,432.00
,"Invoice","10/04/2016","68108","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","samples monaci","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",3,0.00,0.00,432.00
,"Invoice","10/25/2016","68530","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Vinum 55 Scottsdale","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",9,36.00,324.00,756.00
,"Invoice","10/26/2016","68531","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Vinum 55 Phoenix","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",12,36.00,432.00,1188.00
,"Invoice","10/26/2016","68532","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Vinum 55 - Chandler","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",2,36.00,72.00,1260.00
,"Invoice","11/18/2016","69036","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Pure Sushi","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",4,36.00,144.00,1404.00
,"Invoice","12/09/2016","69457","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Vinum 55 Phoenix","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",1,36.00,36.00,1440.00
,"Invoice","12/28/2016","69854","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Samples Dario","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",1,0.00,0.00,1440.00
,"Invoice","12/30/2016","69886","Z'IVO, Pinot Noir Eola-Amity Hills 2009   *","Time Market","30-Domestic:33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",52,10.00,520.00,1960.00
"Total 33411ZIV ZG3 Z'ivoPinotNoirEola (Z'IVO, Pinot Noir Eola-Amity Hills 2009   *)",,,,,,,105,,1960.00,1960.00
"33412ZIV ZG1 Z'ivo P. Noir WC (Z' IVO, Pinot Noir ""Whole Cluster"" Willamette Vall...",,,,,,,,,,""
,"Invoice","01/21/2016","62557","Z'IVO, Pinot Noir ""Whole Cluster"" Willamette Valley 2009","Samples 100% billback","30-Domestic:33412ZIV ZG1 Z'ivo P. Noir WC (Z' IVO, Pinot Noir ""Whole Cluster"" Willamette Valley ...",1,0.00,0.00,0.00
,"Invoice","06/10/2016","66270","Z'IVO, Pinot Noir ""Whole Cluster"" Willamette Valley 2009","Samples 100% billback","30-Domestic:33412ZIV ZG1 Z'ivo P. Noir WC (Z' IVO, Pinot Noir ""Whole Cluster"" Willamette Valley ...",2,0.00,0.00,0.00
